,Unnamed: 0,alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
169,169,the-black-ant-new-york-2,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'desserts', u'title': u'Desserts'}, {u'alias': u'bars', u'title': u'Bars'}]",40.72578,-73.98952,(212) 598-0300,2294.70718233,0W0m68TNPbodGCA3PhIB4w,https://s3-media2.fl.yelpcdn.com/bphoto/8NlwZ-BynuyxCrIOsgF92A/o.jpg,False,60 2nd Ave,,,New York,US,"[60 2nd Ave, New York, NY 10003]",NY,10003,The Black Ant,12125980300.0,$$,4.0,405,"[pickup, delivery]",https://www.yelp.com/biz/the-black-ant-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
170,170,salvatoria-kitchen-and-bar-astoria,"[{u'alias': u'salvadoran', u'title': u'Salvadoran'}, {u'alias': u'bars', u'title': u'Bars'}]",40.76142,-73.92486,(718) 777-2829,8549.32645246,47_jHPl3p4-OYGCVLy2ZIA,https://s3-media3.fl.yelpcdn.com/bphoto/GKf7ohM1maVW_seFpMzzUg/o.jpg,False,31-18 Broadway,,,Astoria,US,"[31-18 Broadway, Astoria, NY 11106]",NY,11106,Salvatoria Kitchen and Bar,17187772829.0,$$,4.5,101,"[delivery, pickup]",https://www.yelp.com/biz/salvatoria-kitchen-and-bar-astoria?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
171,171,dia-y-noche-restaurant-yonkers,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'seafood', u'title': u'Seafood'}, {u'alias': u'desserts', u'title': u'Desserts'}]",40.9090901459,-73.8788563013,(914) 476-2786,24640.5951834,Qg-wXd08TWnTsn0uTq3MsA,https://s3-media4.fl.yelpcdn.com/bphoto/vUZYfILyr27NtHdDyEh1aQ/o.jpg,False,640 Mclean Ave,,,Yonkers,US,"[640 Mclean Ave, Yonkers, NY 10705]",NY,10705,Dia Y Noche Restaurant,19144762786.0,$$,3.0,86,"[pickup, restaurant_reservation, delivery]",https://www.yelp.com/biz/dia-y-noche-restaurant-yonkers?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
172,172,mi-tierrita-restaurant-hempstead,"[{u'alias': u'latin', u'title': u'Latin American'}]",40.7065733,-73.6266548,(516) 292-2666,30976.7267943,1d2gACXnafa5mnsMT8qE1Q,https://s3-media4.fl.yelpcdn.com/bphoto/_zZuHvsPYqBAkz5q5ZjOoA/o.jpg,False,31 N Franklin St,,,Hempstead,US,"[31 N Franklin St, Hempstead, NY 11550]",NY,11550,Mi Tierrita Restaurant,15162922666.0,$$,4.0,121,[],https://www.yelp.com/biz/mi-tierrita-restaurant-hempstead?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
173,173,mi-otra-casa-restaurant-elmhurst,"[{u'alias': u'mexican', u'title': u'Mexican'}]",40.74321,-73.87412,(718) 429-0510,11295.247453,OYLap8kSwmpGiYSZPl_GnQ,https://s3-media3.fl.yelpcdn.com/bphoto/1Hp5PJ1B-FaPRduMkwnYNw/o.jpg,False,9106 43rd Ave,,,Elmhurst,US,"[9106 43rd Ave, Elmhurst, NY 11373]",NY,11373,Mi Otra Casa Restaurant,17184290510.0,$$,4.5,11,[],https://www.yelp.com/biz/mi-otra-casa-restaurant-elmhurst?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
174,174,camaradas-el-barrio-new-york,"[{u'alias': u'bars', u'title': u'Bars'}, {u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'musicvenues', u'title': u'Music Venues'}]",40.7955789,-73.936071,(212) 348-2703,11158.0814242,HjEWTNa6Zs27ok9q8RfKGw,https://s3-media2.fl.yelpcdn.com/bphoto/SidE_kEuIAXW0SsroKmDwA/o.jpg,False,2241 1st Ave,,,New York,US,"[2241 1st Ave, New York, NY 10029]",NY,10029,Camaradas El Barrio,12123482703.0,$$,3.5,168,[restaurant_reservation],https://www.yelp.com/biz/camaradas-el-barrio-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
175,175,cafe-nunez-new-york,"[{u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'hookah_bars', u'title': u'Hookah Bars'}, {u'alias': u'seafood', u'title': u'Seafood'}]",40.752133,-73.991849,(212) 564-7444,5195.56192024,Qj5Wvq6jufSFgJd4dDb_Sg,https://s3-media4.fl.yelpcdn.com/bphoto/o2ac1Rw6hbcPS9Tg0cpd1Q/o.jpg,False,240 W 35th St,,,New York,US,"[240 W 35th St, New York, NY 10001]",NY,10001,Cafe Nunez,12125647444.0,$$,3.0,330,"[delivery, pickup]",https://www.yelp.com/biz/cafe-nunez-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
176,176,manolo-tapas-new-york,"[{u'alias': u'tapas', u'title': u'Tapas Bars'}, {u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}]",40.84713,-73.93837,(212) 923-9100,16447.1467924,Sq_rG-TCyxnajp6jae89SA,https://s3-media2.fl.yelpcdn.com/bphoto/VadqSGIlGDAGtA5pTehC2g/o.jpg,False,4165 Broadway,,,New York,US,"[4165 Broadway, New York, NY 10033]",NY,10033,Manolo Tapas,12129239100.0,$$,4.0,227,[],https://www.yelp.com/biz/manolo-tapas-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
177,177,la-boina-roja-steak-house-jackson-heights,"[{u'alias': u'steak', u'title': u'Steakhouses'}, {u'alias': u'colombian', u'title': u'Colombian'}]",40.7494411,-73.8858457,(718) 424-6711,10395.265509,8knc30wyUEQzwdqG0C8m4Q,https://s3-media2.fl.yelpcdn.com/bphoto/HhRfggwir-3T_lUYua1GzQ/o.jpg,False,8022 37th Ave,,,Jackson Heights,US,"[8022 37th Ave, Jackson Heights, NY 11372]",NY,11372,La Boina Roja Steak House,17184246711.0,$$,4.0,145,[delivery],https://www.yelp.com/biz/la-boina-roja-steak-house-jackson-heights?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
178,178,jardin-de-china-corona,"[{u'alias': u'chinese', u'title': u'Chinese'}, {u'alias': u'latin', u'title': u'Latin American'}]",40.7506089,-73.8700722,(718) 476-3755,11615.6662599,sGwQYKPaMJ-tD2E4fQ0EJQ,https://s3-media1.fl.yelpcdn.com/bphoto/Pvv5NAgyoabTpJgzoKB9ow/o.jpg,False,3737 Junction Blvd,,,Corona,US,"[3737 Junction Blvd, Corona, NY 11368]",NY,11368,Jardin De China,17184763755.0,$$,4.0,178,[],https://www.yelp.com/biz/jardin-de-china-corona?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
179,179,el-sombrero-new-york,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}]",40.72124,-73.9875,(212) 254-4188,1849.40185399,4IE9hPuy5QIWVdaETUEG_Q,https://s3-media1.fl.yelpcdn.com/bphoto/7kzdwxeJOAGnnWvXmGPjJQ/o.jpg,False,108 Stanton St,,,New York,US,"[108 Stanton St, New York, NY 10002]",NY,10002,El Sombrero,12122544188.0,$$,3.5,285,"[delivery, pickup]",https://www.yelp.com/biz/el-sombrero-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
180,180,la-chacra-brooklyn,"[{u'alias': u'peruvian', u'title': u'Peruvian'}]",40.60208,-74.00299,(646) 904-8658,11528.7421616,S5V4nSF5RMqiOlgtQFB3LA,https://s3-media3.fl.yelpcdn.com/bphoto/TNPEvuYDhzrZHcX2MAk3dQ/o.jpg,False,1928 Bath Ave,,,Brooklyn,US,"[1928 Bath Ave, Brooklyn, NY 11214]",NY,11214,La Chacra,16469048658.0,$$,3.5,150,"[delivery, pickup]",https://www.yelp.com/biz/la-chacra-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
181,181,lolas-latin-bistro-metuchen,"[{u'alias': u'latin', u'title': u'Latin American'}]",40.5416845,-74.3677016,(732) 548-5652,36418.9546936,CSPX01yk-NuFXcPPqKXYzw,https://s3-media1.fl.yelpcdn.com/bphoto/EqYBR8Ryge3FWkggEIRlRw/o.jpg,False,87 Central Ave,,,Metuchen,US,"[87 Central Ave, Metuchen, NJ 08840]",NJ,8840,Lola's Latin Bistro,17325485652.0,$$,3.5,205,[],https://www.yelp.com/biz/lolas-latin-bistro-metuchen?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
182,182,mis-raices-restaurant-teaneck-2,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'cuban', u'title': u'Cuban'}]",40.89412,-74.00138,(201) 530-7233,21000.238123,Y8Fj6nhoWrMuPR1rlzfZXw,https://s3-media3.fl.yelpcdn.com/bphoto/Kw-oppN9aHkJZK3fl2MaAA/o.jpg,False,1213 Teaneck Rd,,,Teaneck,US,"[1213 Teaneck Rd, Teaneck, NJ 07666]",NJ,7666,Mis Raices Restaurant,12015307233.0,$$,4.5,117,"[delivery, pickup]",https://www.yelp.com/biz/mis-raices-restaurant-teaneck-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
183,183,the-daisy-new-york,"[{u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}, {u'alias': u'newamerican', u'title': u'American (New)'}, {u'alias': u'gastropubs', u'title': u'Gastropubs'}]",40.77741,-73.952434,(646) 964-5756,8744.77091533,eSyYRxNDQoOundKSUqRosw,https://s3-media1.fl.yelpcdn.com/bphoto/9m1JbQ4zqsmCAf8aaiK_DQ/o.jpg,False,1641 Second Ave,,,New York,US,"[1641 Second Ave, New York, NY 10028]",NY,10028,The Daisy,16469645756.0,$$,3.5,178,[restaurant_reservation],https://www.yelp.com/biz/the-daisy-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
184,184,ultramarinos-hoboken,"[{u'alias': u'cafes', u'title': u'Cafes'}, {u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}]",40.7406848,-74.0333132,(201) 238-2797,5115.40185704,B4pHSgWZY7dyX_YVRQcQLQ,https://s3-media2.fl.yelpcdn.com/bphoto/QZ8So5e-PwTyvHrHKXpPZQ/o.jpg,False,303 Willow Ave,,,Hoboken,US,"[303 Willow Ave, Hoboken, NJ 07030]",NJ,7030,Ultramarinos,12012382797.0,$$,4.0,81,"[delivery, pickup]",https://www.yelp.com/biz/ultramarinos-hoboken?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
185,185,el-pote-español-restaurant-new-york-2,"[{u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'basque', u'title': u'Basque'}]",40.74758,-73.97362,(212) 889-6680,4995.71826832,5IGFJRN06HiclnivxaFThQ,https://s3-media2.fl.yelpcdn.com/bphoto/PWpQNI4vt_IrNGiu-U8tEQ/o.jpg,False,718 2nd Ave,,,New York,US,"[718 2nd Ave, New York, NY 10016]",NY,10016,El Pote Español Restaurant,12128896680.0,$$,4.0,143,[],https://www.yelp.com/biz/el-pote-espa%C3%B1ol-restaurant-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
186,186,exquisito-astoria,"[{u'alias': u'pizza', u'title': u'Pizza'}, {u'alias': u'cuban', u'title': u'Cuban'}, {u'alias': u'dominican', u'title': u'Dominican'}]",40.759429,-73.936482,(718) 784-3505,7730.53216065,n6nxNv-jZNEPJq4cEiul2A,https://s3-media2.fl.yelpcdn.com/bphoto/PXphJtFLcLv0mt0It71xnw/o.jpg,False,21-12 36th Ave,,,Astoria,US,"[21-12 36th Ave, Astoria, NY 11106]",NY,11106,Exquisito,17187843505.0,$$,3.0,24,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/exquisito-astoria?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
187,187,ecuatoriana-restaurant-new-york,"[{u'alias': u'latin', u'title': u'Latin American'}]",40.8240585,-73.9482574,(212) 491-4626,13750.9290303,R-Y_6mz8P140hpWJjb6ASA,https://s3-media2.fl.yelpcdn.com/bphoto/a08kRFuD-D00JS_BHbgnUA/o.jpg,False,1685 Amsterdam Ave,,,New York,US,"[1685 Amsterdam Ave, New York, NY 10031]",NY,10031,Ecuatoriana Restaurant,12124914626.0,$$,3.5,31,"[delivery, pickup]",https://www.yelp.com/biz/ecuatoriana-restaurant-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
188,188,side-park-cafe-new-york-3,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'cafes', u'title': u'Cafes'}]",40.7931,-73.95137,(212) 660-7150,10396.7016588,AuKtb5a8DEe1qSVe_vwpzQ,https://s3-media1.fl.yelpcdn.com/bphoto/qpfi5z12_K7ytgfjw19z_A/o.jpg,False,1230 5th Ave,,,New York,US,"[1230 5th Ave, New York, NY 10029]",NY,10029,Side Park Cafe,12126607150.0,$$,4.0,16,"[delivery, pickup]",https://www.yelp.com/biz/side-park-cafe-new-york-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
189,189,el-kallejon-new-york,"[{u'alias': u'tapas', u'title': u'Tapas Bars'}, {u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}]",40.798538,-73.938805,(646) 649-4795,11357.7988025,u9xVzV1OZC5pwtUgaHLM-A,https://s3-media1.fl.yelpcdn.com/bphoto/dnlKonWCQHehl3faj89Xmg/o.jpg,False,209 E 117th St,,,New York,US,"[209 E 117th St, New York, NY 10035]",NY,10035,El Kallejon,16466494795.0,$$,4.5,208,[],https://www.yelp.com/biz/el-kallejon-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
190,190,marcha-cocina-east-village-new-york-2,"[{u'alias': u'tapasmallplates', u'title': u'Tapas/Small Plates'}, {u'alias': u'spanish', u'title': u'Spanish'}]",40.7243303735,-73.9788635413,(646) 781-9147,2470.0242034,utEy6sFnnYfflAk-jKxkbA,https://s3-media2.fl.yelpcdn.com/bphoto/aGwYO8jJvO3Xr3-ArApURw/o.jpg,False,111 Ave C,,,New York,US,"[111 Ave C, New York, NY 10009]",NY,10009,Marcha Cocina East Village,16467819147.0,$$,4.5,98,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/marcha-cocina-east-village-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
191,191,la-esquina-new-york-4,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}, {u'alias': u'mexican', u'title': u'Mexican'}]",40.7215020752,-73.9976406097,(646) 613-7100,1807.63123851,boRM4i0UQswxQIp6CA9y_A,https://s3-media1.fl.yelpcdn.com/bphoto/YsJ7BWkHFxeijsRrM7RanQ/o.jpg,False,114 Kenmare St,,,New York,US,"[114 Kenmare St, New York, NY 10012]",NY,10012,La Esquina,16466137100.0,$$,3.5,1785,"[restaurant_reservation, delivery, pickup]",https://www.yelp.com/biz/la-esquina-new-york-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
192,192,mad-dog-and-beans-mexican-cantina-new-york-2,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'bars', u'title': u'Bars'}]",40.704168,-74.010261,(212) 269-1177,1353.46448126,DTKKEogIt2wQm4UULYVGug,https://s3-media3.fl.yelpcdn.com/bphoto/tdMt8_hMLtcC1yCtYemMPQ/o.jpg,False,83 Pearl St,,,New York,US,"[83 Pearl St, New York, NY 10004]",NY,10004,Mad Dog & Beans Mexican Cantina,12122691177.0,$$,3.5,687,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/mad-dog-and-beans-mexican-cantina-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
193,193,el-pollo-inka-peru-jackson-heights,"[{u'alias': u'peruvian', u'title': u'Peruvian'}]",40.75601,-73.87827,(718) 505-1313,11279.0140127,e65Ee4VnFq6foVbMUkj1tA,https://s3-media2.fl.yelpcdn.com/bphoto/gYyDZ5QWZWQNCjktuEzKsQ/o.jpg,False,89-12 Northern Blvd,,,Jackson Heights,US,"[89-12 Northern Blvd, Jackson Heights, NY 11372]",NY,11372,El Pollo Inka Peru,17185051313.0,$$,4.0,104,[],https://www.yelp.com/biz/el-pollo-inka-peru-jackson-heights?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
194,194,la-dinastia-new-york,"[{u'alias': u'asianfusion', u'title': u'Asian Fusion'}, {u'alias': u'chinese', u'title': u'Chinese'}]",40.77833,-73.98022,(212) 362-3801,8191.39959934,YigPOZxASGQX1IniEyCp8g,https://s3-media3.fl.yelpcdn.com/bphoto/HU5KjZmAYtt_GfBZb-DxvA/o.jpg,False,145 W 72nd St,,,New York,US,"[145 W 72nd St, New York, NY 10023]",NY,10023,La Dinastia,12123623801.0,$$,3.5,138,"[delivery, pickup]",https://www.yelp.com/biz/la-dinastia-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
195,195,piquant-brooklyn,"[{u'alias': u'newamerican', u'title': u'American (New)'}, {u'alias': u'latin', u'title': u'Latin American'}]",40.6800318505,-73.9741366298,(718) 484-4114,3297.43365069,Z5FKUxsLDi5LznSrmH-ISg,https://s3-media2.fl.yelpcdn.com/bphoto/65vxzMvCIJhFD4_3vx-LgQ/o.jpg,False,259 Flatbush Ave,,,Brooklyn,US,"[259 Flatbush Ave, Brooklyn, NY 11217]",NY,11217,Piquant,17184844114.0,$$,3.5,607,[],https://www.yelp.com/biz/piquant-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
196,196,pollos-a-la-brasa-mario-astoria,"[{u'alias': u'chickenshop', u'title': u'Chicken Shop'}, {u'alias': u'colombian', u'title': u'Colombian'}]",40.7587006675,-73.9183375201,(718) 932-2424,8719.38461528,yJbUy3tzkL46BtrH0Ff0Tw,https://s3-media2.fl.yelpcdn.com/bphoto/qsg_4E5Q-22kUTIHbjRfsg/o.jpg,False,4019 Broadway,,,Astoria,US,"[4019 Broadway, Astoria, NY 11103]",NY,11103,Pollos A La Brasa Mario,17189322424.0,$$,3.5,199,"[delivery, pickup]",https://www.yelp.com/biz/pollos-a-la-brasa-mario-astoria?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
197,197,arepas-cafe-astoria,"[{u'alias': u'venezuelan', u'title': u'Venezuelan'}, {u'alias': u'spanish', u'title': u'Spanish'}]",40.7557551,-73.927737,(718) 937-3835,7921.28949002,_uln4MCsceNH4dCQNoALNQ,https://s3-media4.fl.yelpcdn.com/bphoto/AmCpa2wvNlHIysCn-JW5eA/o.jpg,False,3307 36th Ave,,,Astoria,US,"[3307 36th Ave, Astoria, NY 11106]",NY,11106,Arepas Cafe,17189373835.0,$$,4.0,764,"[delivery, pickup]",https://www.yelp.com/biz/arepas-cafe-astoria?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
198,198,la-casa-del-mofongo-new-york-2,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'dominican', u'title': u'Dominican'}]",40.850456,-73.933403,(212) 740-1200,16913.1763001,lAsxDyhqz_-rncQYwE9JAg,https://s3-media3.fl.yelpcdn.com/bphoto/4k7coxRjgEZcumX41djb5Q/o.jpg,False,1447 St Nicholas Ave,,,New York,US,"[1447 St Nicholas Ave, New York, NY 10033]",NY,10033,La Casa Del Mofongo,12127401200.0,$$,3.0,346,[],https://www.yelp.com/biz/la-casa-del-mofongo-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
199,199,d-antigua-lounge-jackson-heights,"[{u'alias': u'musicvenues', u'title': u'Music Venues'}, {u'alias': u'lounges', u'title': u'Lounges'}, {u'alias': u'colombian', u'title': u'Colombian'}]",40.7557421923,-73.8832209259,(718) 779-0128,10904.4747198,fBLUN2mvKGx2qGmKeVbofA,https://s3-media2.fl.yelpcdn.com/bphoto/mVFmw-WHHJcd7f7OvOjygQ/o.jpg,False,84-16 Northern Blvd,,,Jackson Heights,US,"[84-16 Northern Blvd, Jackson Heights, NY 11372]",NY,11372,D'Antigua Lounge,17187790128.0,$$,4.0,27,[],https://www.yelp.com/biz/d-antigua-lounge-jackson-heights?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
200,200,chimu-bistro-brooklyn,"[{u'alias': u'steak', u'title': u'Steakhouses'}, {u'alias': u'peruvian', u'title': u'Peruvian'}, {u'alias': u'seafood', u'title': u'Seafood'}]",40.714903,-73.95144,(718) 383-0045,3761.99478798,2E2f5H4SltGyD8ciTu8AKg,https://s3-media3.fl.yelpcdn.com/bphoto/-BdAw4q-v7iJMPdbkr7EyQ/o.jpg,False,482 Union Ave,,,Brooklyn,US,"[482 Union Ave, Brooklyn, NY 11211]",NY,11211,Chimu Bistro,17183830045.0,$$,4.0,725,[pickup],https://www.yelp.com/biz/chimu-bistro-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
201,201,la-cocina-boricua-bronx-2,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.83449,-73.85047,(347) 281-5375,18774.1345714,MPYZeMAZN0W7fUembWzbPA,https://s3-media1.fl.yelpcdn.com/bphoto/tT3pGDgWgEqIFizwX59z_g/o.jpg,False,2245 B Westchester Ave,,,Bronx,US,"[2245 B Westchester Ave, Bronx, NY 10462]",NY,10462,La Cocina Boricua,13472815375.0,$$,3.5,130,[],https://www.yelp.com/biz/la-cocina-boricua-bronx-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
202,202,la-casa-hoboken,"[{u'alias': u'cuban', u'title': u'Cuban'}, {u'alias': u'dominican', u'title': u'Dominican'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.73689,-74.0301,(201) 683-7970,4629.49239547,ucmwboeLLt12_8fg1ulquw,https://s3-media4.fl.yelpcdn.com/bphoto/DfNC7eFD7jIwAwBlVcS-2w/o.jpg,False,54 Newark St,,,Hoboken,US,"[54 Newark St, Hoboken, NJ 07030]",NJ,7030,La Casa,12016837970.0,$$,4.5,64,"[delivery, pickup]",https://www.yelp.com/biz/la-casa-hoboken?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
203,203,chimu-express-brooklyn,"[{u'alias': u'peruvian', u'title': u'Peruvian'}]",40.701583,-73.919384,(718) 443-0787,6331.39518131,xwB9Im8OOGAUyjyaPa3nPQ,https://s3-media3.fl.yelpcdn.com/bphoto/XY4jR5fIRctU8y2oPqozGg/o.jpg,False,180 Irving Ave,,,Brooklyn,US,"[180 Irving Ave, Brooklyn, NY 11237]",NY,11237,Chimu Express,17184430787.0,$$,4.0,217,"[delivery, pickup]",https://www.yelp.com/biz/chimu-express-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
